,Log2FC,Std.Error,df,t value,Pr(>|t|),FDR,diffexpressed,delabel
ADGRG1,-0.705435016,0.340459004,46.40565628,-2.072011631,0.043847612,0.234229435,NO,NA
RAP1B,0.407254604,0.197657563,56.43059897,2.060404857,0.043981312,0.234653983,NO,NA
SMIM30,-0.454056686,0.220458155,57,-2.059604854,0.044013899,0.234653983,NO,NA
MARCHF7,-0.335101626,0.162219497,48.78897699,-2.065729661,0.04418637,0.235341397,NO,NA
RGS16,0.885869274,0.430563134,55.95507154,2.057466613,0.04431265,0.23578168,NO,NA
CIAO2A,0.402517767,0.195048628,46.69677585,2.063679051,0.044630729,0.237240628,NO,NA
ADAR,0.436275121,0.212483456,55.10702773,2.053219248,0.044810051,0.237921322,NO,NA
RPS27A,0.353098961,0.171804216,52.48996719,2.055240368,0.044846805,0.237921322,NO,NA
ARFGEF1,-0.558990068,0.272745665,56.9487542,-2.049492039,0.045029986,0.238196052,NO,NA
CKAP4,-0.670157809,0.326544599,53.70723597,-2.052270382,0.045030774,0.238196052,NO,NA
VKORC1,0.561841896,0.272707309,46.25948156,2.060237763,0.045026085,0.238196052,NO,NA
DDX4,0.806438425,0.393750043,57,2.048097363,0.045166918,0.238682657,NO,NA
NR2F1,-0.799652819,0.390954499,56.76275736,-2.045385895,0.045461883,0.238890003,NO,NA
ARPC1A,-0.566966125,0.276860872,53.31511887,-2.047837678,0.045515483,0.238890003,NO,NA
PHTF1,0.561048534,0.273491063,51.3794752,2.051432787,0.045339018,0.238890003,NO,NA
MYO5C,-0.61935972,0.298399764,34.94244533,-2.07560392,0.04535484,0.238890003,NO,NA
PRKRIP1,0.487033164,0.236802312,45.46750607,2.056707805,0.045479043,0.238890003,NO,NA
WDR82,0.558291863,0.27115038,44.36621908,2.05897503,0.045396371,0.238890003,NO,NA
RBM39,-0.472969949,0.229946495,46.74318994,-2.056869572,0.045303709,0.238890003,NO,NA
CERS6,-0.567304824,0.275761516,43.76531797,-2.05722986,0.045653453,0.239381734,NO,NA
UBE2L6,0.623852214,0.304685763,49.82377328,2.047526631,0.04589689,0.239728101,NO,NA
TEX2,-0.54978845,0.268206712,47.7467368,-2.049868354,0.045891067,0.239728101,NO,NA
GALM,0.510377744,0.249944848,57,2.041961452,0.045792337,0.239728101,NO,NA
PTPMT1,-0.604774231,0.295504211,51.58991499,-2.046584135,0.045809972,0.239728101,NO,NA
USP16,0.55181641,0.265965245,32.66733615,2.074768865,0.045962723,0.239840231,NO,NA
ITPK1,-0.552975297,0.271139402,57,-2.039450161,0.046050458,0.240066323,NO,NA
IL18BP,0.620353246,0.300117754,35.16750625,2.067032811,0.046153524,0.240115223,NO,NA
HSPA5,0.612649473,0.300427,55.8497157,2.039262364,0.04616636,0.240115223,NO,NA
DUX5,-0.485063572,0.237368646,50.91996102,-2.043503137,0.046193088,0.240115223,NO,NA
CBLC,-0.639726553,0.313607663,53.71967798,-2.039894522,0.046290918,0.240392606,NO,NA
SETD3,0.457988732,0.224487339,51.18235217,2.040153957,0.046510912,0.241303252,NO,NA
SDCBP,0.436804455,0.214079275,46.93894272,2.040386462,0.046959686,0.24217821,NO,NA
TGFBR2,0.656477774,0.318034672,32.98066992,2.06417046,0.046940355,0.24217821,NO,NA
STRBP,-0.480578728,0.236629017,56.30322244,-2.030937435,0.046993145,0.24217821,NO,NA
EIF3G,0.378870569,0.186299054,55.206186,2.033668775,0.046802384,0.24217821,NO,NA
ADIPOR2,-0.485542707,0.23905043,57,-2.031130867,0.046914556,0.24217821,NO,NA
MAPK1IP1L,0.607417469,0.295595136,37.85853735,2.054896698,0.046837214,0.24217821,NO,NA
MT1X,-0.813001034,0.399848803,56.26650373,-2.033271148,0.046752276,0.24217821,NO,NA
LOXL1,0.608023647,0.297434986,42.76757825,2.044223701,0.047119666,0.242598967,NO,NA
MIDN,-0.379383018,0.187237885,57,-2.026208626,0.047432378,0.243976625,NO,NA
BAGE5,-0.605685411,0.299484661,57,-2.022425486,0.047833711,0.245807074,NO,NA
VIM,0.79189801,0.39167956,56.19601345,2.021800704,0.047968115,0.246263657,NO,NA
IER3IP1,0.642023175,0.316235449,44.96074831,2.030206218,0.048276725,0.247612881,NO,NA
RHOB,-0.659273722,0.32517346,46.80638295,-2.027452434,0.048331582,0.247659271,NO,NA
NAAA,0.602201308,0.297313707,46.05554385,2.025474421,0.048636109,0.248044156,NO,NA
DARS1,0.396368158,0.19652873,55.49933238,2.016845874,0.048559613,0.248044156,NO,NA
TOP1,0.5446452,0.269411141,50.96898558,2.021613501,0.048481845,0.248044156,NO,NA
DDX1,0.345666562,0.171551026,57,2.014948968,0.048635477,0.248044156,NO,NA
PSME1,0.492757261,0.243953966,52.15837335,2.01987805,0.048546589,0.248044156,NO,NA
CCT3,-0.527344176,0.260634955,46.38497158,-2.023305645,0.048825948,0.248581678,NO,NA
LAMA5,-0.790631469,0.388472041,38.06528583,-2.035233908,0.048833471,0.248581678,NO,NA
EPAS1,-0.731384363,0.354508764,26.54463129,-2.063092473,0.049011287,0.249252133,NO,NA
HSBP1,-0.533945525,0.26559511,57,-2.010374076,0.049131769,0.249395627,NO,NA
GOLM2,0.353383604,0.175752318,57,2.010690996,0.049097249,0.249395627,NO,NA
TAX1BP1,0.403877689,0.200982632,57,2.009515377,0.049225407,0.249636537,NO,NA
MAGEA4,0.629774339,0.313525013,57,2.008689302,0.049315632,0.249859706,NO,NA
GLS,0.673490217,0.332323955,39.09791396,2.026607492,0.049561884,0.250872235,NO,NA
PLEKHA4,-0.604007752,0.301057466,55.73689077,-2.006287236,0.049687342,0.250999823,NO,NA
H4C3,0.576375059,0.286245657,47.60938851,2.013567873,0.04972638,0.250999823,NO,NA
ZNF84,-0.629859541,0.314092273,57,-2.005332816,0.049683699,0.250999823,NO,NA
LSM3,-0.500113407,0.249546705,56.92631217,-2.004087396,0.049827078,0.251273492,NO,NA
PLEC,-0.394434281,0.196286626,50.09983465,-2.009481182,0.049888008,0.25134629,NO,NA
COX6B1,0.395831153,0.197676483,56.79220593,2.002419035,0.0500227,0.251556016,NO,NA
RBL2,0.518177208,0.254751788,33.19377341,2.034047383,0.050001788,0.251556016,NO,NA
RARS2,0.543954705,0.264691597,24.32487977,2.055050904,0.05076351,0.25504418,NO,NA
SLC25A39,-0.50936197,0.252921258,39.46459319,-2.013915214,0.050871428,0.255106363,NO,NA
BHLHE40,0.813301395,0.405932465,47.31231296,2.003538678,0.050865041,0.255106363,NO,NA
RBM8A,-0.479786412,0.237813622,37.12260101,-2.017489189,0.050917456,0.255106363,NO,NA
PRPF3,-0.57208425,0.285290836,44.36727667,-2.005266828,0.051058018,0.255573746,NO,NA
LUC7L3,-0.457226816,0.229204795,53.72455064,-1.994839665,0.051143825,0.255766437,NO,NA
RBM14,-0.564807333,0.283690208,57,-1.990929952,0.051290059,0.255876002,NO,NA
MRFAP1,-0.400476752,0.19758253,31.4047191,-2.026883408,0.051235712,0.255876002,NO,NA
ITGB1,0.40929094,0.202039933,31.57175691,2.025792294,0.05130773,0.255876002,NO,NA
C9orf78,-0.457136647,0.229070874,50.74139303,-1.995612274,0.051358107,0.255891179,NO,NA
SH2B1,-0.639794726,0.321788829,56.9981269,-1.988244054,0.051594665,0.256125582,NO,NA
PARP12,0.480530278,0.241672409,57,1.988353902,0.051582024,0.256125582,NO,NA
ZMYND8,-0.524549177,0.260653706,37.17745447,-2.012437058,0.051460278,0.256125582,NO,NA
NSFL1C,-0.588612746,0.295098474,49.69868678,-1.994631618,0.051582348,0.256125582,NO,NA
CD68,0.685956571,0.339994383,32.87569873,2.01755266,0.051861909,0.256663614,NO,NA
TBC1D22A,0.562383279,0.283130101,57,1.986306922,0.051815042,0.256663614,NO,NA
RCC2,-0.385773916,0.194283444,56.99997958,-1.98562424,0.051892958,0.256663614,NO,NA
NBPF14,-0.556041961,0.27492896,31.19085209,-2.02249323,0.051771418,0.256663614,NO,NA
TCEAL3,-0.687932863,0.33985435,29.50150143,-2.024199079,0.05208744,0.257390038,NO,NA
LAMTOR2,-0.550743966,0.273944629,34.8004137,-2.010420751,0.052186845,0.257645739,NO,NA
LGMN,0.709745628,0.354523346,38.43397392,2.001971482,0.052381659,0.258371575,NO,NA
RCHY1,-0.413925927,0.209350263,57,-1.977193249,0.0528635,0.260510555,NO,NA
MRPS11,-0.477828903,0.241795665,57,-1.976168192,0.052982555,0.260859466,NO,NA
SCD,-0.750053871,0.380274551,56.83006386,-1.972400912,0.053436703,0.262617107,NO,NA
ZNF117,-0.729998397,0.368775997,48.67802007,-1.979517113,0.053427535,0.262617107,NO,NA
PPP1R3B,0.536651405,0.272158104,57,1.971836947,0.053488151,0.262631195,NO,NA
ABI3,0.571101413,0.284802559,31.48189187,2.005253799,0.053597284,0.262768202,NO,NA
FNDC3B,0.48973135,0.247502701,47.92493184,1.978690936,0.053613268,0.262768202,NO,NA
RPS11,0.26577942,0.134087357,44.2719305,1.982136317,0.053692382,0.262917588,NO,NA
NECAP2,0.648986475,0.328738636,51.0592014,1.974171586,0.053783695,0.263126385,NO,NA
TRAM2,0.609491815,0.304815083,32.2607209,1.999546112,0.054029772,0.264091275,NO,NA
EHMT1,-0.56837372,0.289141172,57,-1.965730843,0.054207952,0.264483925,NO,NA
TTC8,-0.631041305,0.315352315,31.14550436,-2.001067617,0.05416442,0.264483925,NO,NA
ISG20L2,-0.595102469,0.298442758,33.66967877,-1.994025495,0.054299235,0.26469041,NO,NA
XPO6,0.444340356,0.226286314,57,1.963620104,0.054458693,0.265228552,NO,NA
ZNF121,-0.52272812,0.260155405,26.95374069,-2.009291795,0.054617048,0.265760359,NO,NA
OST4,0.404368981,0.20623674,56.55161072,1.960702928,0.054845892,0.266089471,NO,NA
DCAF5,-0.454089887,0.230238556,44.28758025,-1.972258229,0.054844414,0.266089471,NO,NA
GSK3A,-0.33919559,0.173041131,57,-1.960202114,0.054866832,0.266089471,NO,NA
MARVELD1,0.560217905,0.285813926,57,1.960079105,0.054881569,0.266089471,NO,NA
TMED9,0.61308658,0.312833016,56.3161982,1.959788602,0.054976181,0.26630935,NO,NA
POLR2L,-0.429314162,0.218152931,46.31545621,-1.967950467,0.05507746,0.266561101,NO,NA
C22orf39,0.658857478,0.336487281,56.88880886,1.958045714,0.055135304,0.266602373,NO,NA
H2BC9,0.695686819,0.355697838,54.71539772,1.955836511,0.055598043,0.268599661,NO,NA
FXYD3,-0.915210308,0.465329777,42.50761414,-1.96679936,0.055756631,0.26912531,NO,NA
TGFB1,0.651796635,0.330577073,38.25064505,1.971693404,0.055908723,0.269618697,NO,NA
H2AC12,0.862670312,0.441902195,55.5452633,1.952174761,0.055965214,0.269650577,NO,NA
DGCR8,-0.692720452,0.350641159,34.83919011,-1.975582254,0.056165561,0.27037491,NO,NA
PRPF4B,0.418370597,0.212935529,40.20498775,1.964775909,0.05637703,0.271151447,NO,NA
LIPE,0.454335391,0.233429799,57,1.946347014,0.056548174,0.271505464,NO,NA
CSNK2A3,-0.492050418,0.249975392,36.99098509,-1.968395426,0.056551083,0.271505464,NO,NA
MEX3D,-0.645692577,0.332426423,57,-1.942362376,0.057039793,0.273608802,NO,NA
SP100,0.600484868,0.307994569,47.05773828,1.949660572,0.057189527,0.273841085,NO,NA
PRKCH,0.518159904,0.266926675,57,1.9412069,0.057183035,0.273841085,NO,NA
APBB2,-0.635191673,0.325921217,46.92652715,-1.948911697,0.057298324,0.274119239,NO,NA
SPTSSA,-0.642469523,0.327023101,34.56122386,-1.964599816,0.05754134,0.275038449,NO,NA
EIF4G1,-0.375446031,0.193749875,57,-1.937787214,0.057608766,0.275117483,NO,NA
CCDC88C,0.548752874,0.276372523,25.48545211,1.985555107,0.057941184,0.275730669,NO,NA
HCLS1,0.700570271,0.361598582,54.25376306,1.937425382,0.057906391,0.275730669,NO,NA
H2AC21,0.624780572,0.321040714,45.69037567,1.946110087,0.057807016,0.275730669,NO,NA
TMCO1,-0.503642207,0.259083067,47.41094196,-1.943941039,0.057850347,0.275730669,NO,NA
RBM47,0.568665742,0.293346101,51.77870667,1.938548833,0.058016385,0.275845713,NO,NA
FRG1,0.571005995,0.294883227,52.69880642,1.936380039,0.058192031,0.276195014,NO,NA
ST14,-0.747292614,0.383570933,41.4710003,-1.948251415,0.058173727,0.276195014,NO,NA
H2BU1,0.733735231,0.37987043,56.57633469,1.931540792,0.058430848,0.27708523,NO,NA
PANK3,-0.573541409,0.291677493,29.2105841,-1.9663547,0.058824175,0.27870595,NO,NA
SLC25A44,-0.578843252,0.295630515,32.18649732,-1.957995614,0.058946435,0.279040655,NO,NA
FUS,-0.312420981,0.162169227,56.71165413,-1.926512116,0.059057159,0.279320211,NO,NA
FAAP20,-0.487742411,0.253288563,57,-1.925639303,0.059143048,0.279481921,NO,NA
ZNF281,0.347125711,0.180445115,56.88808168,1.92371908,0.059398611,0.280444445,NO,NA
PHAX,0.417516377,0.216827513,50.17554245,1.925569184,0.059834766,0.281765459,NO,NA
NIFK,-0.465069926,0.242107666,57,-1.920921935,0.059748167,0.281765459,NO,NA
H2BC18,0.688825034,0.355755122,40.75772216,1.936233637,0.059794653,0.281765459,NO,NA
KCNJ9,0.574698429,0.298509122,49.16518396,1.925229032,0.059995639,0.28227713,NO,NA
CAPRIN1,-0.398816029,0.207548805,52.95866583,-1.921553004,0.060050686,0.28229044,NO,NA
MAP4K3,-0.514271673,0.268173281,57,-1.917684233,0.060166526,0.282589259,NO,NA
KRT8,-0.905888,0.468426023,39.87889132,-1.933897683,0.060244783,0.282711195,NO,NA
FLOT1,-0.439509031,0.228115708,44.47555721,-1.926693406,0.060422189,0.283297792,NO,NA
CREG1,0.593954678,0.309922401,55.32120369,1.916462562,0.060478013,0.283313813,NO,NA
CAPN1,-0.573426999,0.298372065,46.94545248,-1.921852164,0.060705959,0.283889634,NO,NA
SNRPD2,0.379076836,0.195882349,36.6813894,1.935227128,0.060700796,0.283889634,NO,NA
UQCC2,-0.53648347,0.280426046,57,-1.91310143,0.060762951,0.283910556,NO,NA
FAM114A1,-0.434890054,0.227543087,57,-1.911242653,0.06100629,0.284801383,NO,NA
PLBD1,0.491302541,0.256810049,53.54747149,1.913097028,0.061089163,0.284942202,NO,NA
PTPN2,0.43243908,0.22644208,57,1.909711654,0.061207339,0.285247308,NO,NA
CALM2,-0.309182227,0.162077474,56.50648964,-1.907619977,0.061527149,0.286490754,NO,NA
H2AC14,0.720391239,0.37750686,54.37451027,1.908286484,0.061639435,0.286766597,NO,NA
SUMO3,-0.434570164,0.227965855,56.2355374,-1.906294975,0.061726924,0.286866259,NO,NA
CRBN,0.517581403,0.268021592,34.29837797,1.931118306,0.061766986,0.286866259,NO,NA
DHX36,-0.484664574,0.252446896,40.78471771,-1.919867433,0.061887861,0.287180926,NO,NA
BCAT2,-0.596632508,0.313169849,55.49450775,-1.905140322,0.061948537,0.287215944,NO,NA
KCNS3,-0.622574039,0.327202838,57,-1.902715888,0.0621332,0.287604144,NO,NA
MGST3,-0.447990281,0.235009911,52.10484333,-1.90626123,0.062138668,0.287604144,NO,NA
MPST,-0.574268133,0.301285961,50.97375249,-1.906056731,0.062288877,0.287849792,NO,NA
TNFSF10,0.543555933,0.285112176,50.41100215,1.906463417,0.062298235,0.287849792,NO,NA
PHF11,0.495866272,0.255796514,28.20930143,1.93851849,0.062625088,0.288698053,NO,NA
MYO15B,-0.480897433,0.253191473,57,-1.899342928,0.062583831,0.288698053,NO,NA
CCDC24,0.56045798,0.294371759,50.36983699,1.903912192,0.06264203,0.288698053,NO,NA
TMEM159,-0.595274751,0.310160139,36.49325775,-1.919249692,0.062798538,0.289172823,NO,NA
SF3B4,-0.503205399,0.262361152,36.12196802,-1.917987461,0.063044823,0.290059839,NO,NA
ECHDC1,0.552068855,0.286289475,30.06429058,1.928358892,0.063301112,0.290656496,NO,NA
EIF2S2,0.442420442,0.231370384,38.8809855,1.912174037,0.063242407,0.290656496,NO,NA
HYOU1,0.603677831,0.318503371,54.68173616,1.895357742,0.063335803,0.290656496,NO,NA
C1QBP,0.400448253,0.211181943,52.96637272,1.896223924,0.063390834,0.2906623,NO,NA
QKI,0.467302865,0.245217688,40.20809708,1.905665403,0.063861048,0.292277123,NO,NA
LYRM2,0.398274872,0.21074673,56.98159177,1.889827059,0.063871789,0.292277123,NO,NA
FAM72B,0.621349505,0.328599818,55.0455141,1.89090033,0.063905209,0.292277123,NO,NA
SUGP2,-0.418200747,0.220766934,48.99391892,-1.894308801,0.064094756,0.292896241,NO,NA
ZBTB7B,-0.552027943,0.292307497,55.18266047,-1.888517911,0.064217156,0.293074195,NO,NA
STYK1,0.385382994,0.203920911,52.56142747,1.889865011,0.064296336,0.293074195,NO,NA
MOB3A,0.530765238,0.281291024,57,1.886890066,0.064271645,0.293074195,NO,NA
AIF1,0.552709637,0.293040782,57,1.886118489,0.064377479,0.293196843,NO,NA
USB1,-0.525431085,0.278794874,57,-1.884651166,0.064579153,0.293867761,NO,NA
ARF4,0.456109752,0.242226785,56.59950542,1.88298644,0.064844859,0.294580933,NO,NA
H3C10,0.61280399,0.324880516,52.16241203,1.886244203,0.064834789,0.294580933,NO,NA
SH3D21,-0.396507113,0.210560813,55.52424802,-1.883100224,0.064929077,0.294715861,NO,NA
KDM5B,-0.712529913,0.344976729,10.2512099,-2.065443416,0.065105338,0.295268,NO,NA
PSMD10,-0.508907475,0.270171012,52.10573776,-1.883649434,0.065198366,0.295442053,NO,NA
SLC8A1,0.655482742,0.342559803,29.06364814,1.913484117,0.065582023,0.296931674,NO,NA
ARIH1,-0.528577601,0.281693909,57,-1.876425384,0.065719666,0.297305868,NO,NA
CHD3,-0.361024198,0.191197435,41.00561212,-1.888227203,0.066084453,0.29870615,NO,NA
CBWD2,-0.269697209,0.13980916,23.00515048,-1.929038193,0.066152564,0.298764212,NO,NA
OSER1,-0.554283558,0.295368105,50.43688679,-1.876585689,0.066366165,0.299168772,NO,NA
TP53INP2,-0.552424211,0.294156624,48.44552667,-1.877993445,0.066408162,0.299168772,NO,NA
AP2S1,-0.583564902,0.311324767,53.28477529,-1.874457045,0.06635378,0.299168772,NO,NA
ERBB2,0.870132573,0.460394371,37.38812303,1.889972223,0.066533305,0.299482969,NO,NA
ARF5,-0.416783636,0.219781591,31.7688065,-1.896353715,0.067038995,0.301257531,NO,NA
TRIOBP,-0.527022755,0.282250293,56.81625664,-1.867217742,0.067033171,0.301257531,NO,NA
G6PD,-0.45942009,0.244607507,43.00285417,-1.878192928,0.067145987,0.301487712,NO,NA
CCDC61,0.510272437,0.273628739,57,1.864834957,0.067355578,0.302177806,NO,NA
TPP1,0.548301679,0.291202581,36.13314156,1.882887428,0.067785989,0.302192528,NO,NA
DHX15,-0.448601324,0.240636172,54.03781113,-1.864230634,0.06772508,0.302192528,NO,NA
USP10,0.411122563,0.220726683,57,1.862586609,0.06767687,0.302192528,NO,NA
PIAS3,-0.523550243,0.280054377,46.88466141,-1.869459242,0.067811607,0.302192528,NO,NA
ABITRAM,-0.452625299,0.243184963,57,-1.861238844,0.067870086,0.302192528,NO,NA
MID1IP1,-0.548453037,0.294279818,52.3610172,-1.863712709,0.067973754,0.302192528,NO,NA
HIGD2A,0.436594768,0.230954426,31.53470539,1.890393599,0.06792576,0.302192528,NO,NA
HIBADH,-0.556152451,0.298615727,57,-1.862435233,0.067698548,0.302192528,NO,NA
NUDT14,-0.586897598,0.313822123,47.47929691,-1.870160053,0.067633656,0.302192528,NO,NA
PIK3R1,0.494520864,0.265334324,56.9328788,1.863765145,0.067514387,0.302192528,NO,NA
ZNF428,-0.482926319,0.256662608,36.93654557,-1.881560866,0.067794672,0.302192528,NO,NA
ZNF568,0.623654701,0.334048287,45.50826042,1.866959734,0.06835712,0.302885418,NO,NA
CREBL2,0.567718123,0.302128207,35.62008042,1.879063623,0.068437773,0.302885418,NO,NA
NUFIP2,0.512348854,0.275943485,57,1.856716615,0.068521803,0.302885418,NO,NA
PILRB,-0.401991112,0.216004699,53.56838326,-1.861029476,0.068231647,0.302885418,NO,NA
ELOB,-0.268171782,0.142756499,35.74403211,-1.878525909,0.068484716,0.302885418,NO,NA
MIF,-0.534978813,0.285978401,42.48531363,-1.870696564,0.068285711,0.302885418,NO,NA
MAP1LC3B,0.346595322,0.185118131,40.79696812,1.87229268,0.068345941,0.302885418,NO,NA
ARMC8,-0.438611374,0.235160326,45.49311711,-1.865158897,0.068616556,0.303056457,NO,NA
ARF6,0.297800298,0.160610986,56.66858345,1.854171408,0.068921268,0.303149975,NO,NA
HDGF,-0.489230729,0.263256951,52.53017267,-1.858377252,0.068722725,0.303149975,NO,NA
SYNM,-0.630050028,0.339699364,56.50642703,-1.854728312,0.068855329,0.303149975,NO,NA
DEF6,0.571256486,0.304849352,36.46852731,1.873897659,0.06897419,0.303149975,NO,NA
ABCG1,-0.594042898,0.318391623,43.21793138,-1.865761707,0.068871389,0.303149975,NO,NA
SPINT2,-0.670709094,0.361361091,55.19850727,-1.856063398,0.068785612,0.303149975,NO,NA
CLDN4,-0.87886784,0.473077458,50.25867401,-1.857767315,0.069065111,0.303302998,NO,NA
HIVEP2,0.509528251,0.2713295,33.17967068,1.87789478,0.069208498,0.30368599,NO,NA
TENT2,0.403107876,0.218098563,57,1.848283043,0.069751306,0.305819594,NO,NA
ADSL,-0.486868534,0.261433297,40.29759273,-1.862304995,0.069862601,0.306059337,NO,NA
TSPAN6,-0.634975219,0.343893217,56.78899947,-1.846431357,0.070043075,0.30660151,NO,NA
PNP,0.65320244,0.35059017,37.07970931,1.863151038,0.070376621,0.306603313,NO,NA
ERP29,0.458394307,0.247403671,45.2236653,1.85281934,0.070440495,0.306603313,NO,NA
BBX,0.548192197,0.294816473,40.1263112,1.859435436,0.070308666,0.306603313,NO,NA
ADIRF,-0.673660185,0.365356993,57,-1.84384095,0.070406344,0.306603313,NO,NA
MAST2,-0.657659015,0.356358509,57,-1.845498278,0.070161349,0.306603313,NO,NA
MAVS,-0.519830571,0.281791714,57,-1.844733344,0.070274336,0.306603313,NO,NA
C1R,0.745369836,0.403928022,56.70004449,1.845303607,0.070217643,0.306603313,NO,NA
RPL31,0.32010134,0.173545668,50.82588117,1.844478998,0.070945009,0.308550859,NO,NA
LYPLA2,0.519579714,0.279082204,35.16924575,1.861744343,0.071012755,0.308597229,NO,NA
USP32,-0.639587018,0.346234356,46.03033488,-1.847266185,0.071141635,0.308908979,NO,NA
ACBD6,-0.433897173,0.236042131,57,-1.838219185,0.071242758,0.3090998,NO,NA
PRLR,-0.650985357,0.352600195,45.3185961,-1.846242192,0.071394318,0.309400243,NO,NA
FAM162A,0.382137572,0.205610237,35.37719839,1.85855324,0.071426471,0.309400243,NO,NA
PCOLCE,0.691859983,0.374790833,44.1690111,1.845989609,0.071602331,0.309913691,NO,NA
GTF2F2,0.545020498,0.293906778,36.30225472,1.854399214,0.071819679,0.310109574,NO,NA
DNAJC5,-0.408027809,0.222401132,57,-1.834648072,0.071778403,0.310109574,NO,NA
SPPL3,0.492190996,0.268267077,57,1.83470518,0.071769811,0.310109574,NO,NA
PRDX6,-0.417943808,0.225801426,37.90520462,-1.850935204,0.071982965,0.310566567,NO,NA
MAZ,0.283939108,0.153791563,40.89418976,1.846259329,0.072101139,0.310828356,NO,NA
SELENON,-0.429314759,0.234623178,57,-1.829805404,0.07251018,0.312342655,NO,NA
PTPA,-0.534504271,0.290872353,45.36682906,-1.837590493,0.072677175,0.312563887,NO,NA
SLC39A11,0.641682869,0.350734325,55.88456604,1.829541119,0.072654916,0.312563887,NO,NA
DNAJC11,0.528863888,0.288015706,46.07026486,1.836232806,0.072780993,0.312761563,NO,NA
